type,n,threshold,usec
almost,73400,20,13502.2
almost,73500,20,13511
almost,73600,20,13419.4
almost,73700,20,13438
almost,73800,20,14025.6
almost,73900,20,14097.8
almost,74000,20,14172.4
almost,74100,20,14005
almost,74200,20,13727
almost,74300,20,13697.4
almost,74400,20,13659.4
almost,74500,20,13597.6
almost,74600,20,13632.8
almost,74700,20,13683.8
almost,74800,20,13596.8
almost,74900,20,13761
almost,75000,20,13749.2
almost,75100,20,13734.6
almost,75200,20,13741.8
almost,75300,20,13743.8
almost,75400,20,13737.8
almost,75500,20,13718.2
almost,75600,20,13795.2
almost,75700,20,13887.6
almost,75800,20,13928.2
almost,75900,20,13895.8
almost,76000,20,13910.2
almost,76100,20,13872.4
almost,76200,20,13905.6
almost,76300,20,13921.6
almost,76400,20,13936.4
almost,76500,20,13894.6
almost,76600,20,13935.8
almost,76700,20,13947
almost,76800,20,13966.2
almost,76900,20,13942.8
almost,77000,20,14025.6
almost,77100,20,14078.6
almost,77200,20,14039.8
almost,77300,20,14064.6
almost,77400,20,14085
almost,77500,20,14099.6
almost,77600,20,14131.2
almost,77700,20,14126.8
almost,77800,20,14228.4
almost,77900,20,14169.6
almost,78000,20,14207.2
almost,78100,20,14214.8
almost,78200,20,14230.6
almost,78300,20,14308.2
almost,78400,20,14298
almost,78500,20,14356.6
almost,78600,20,14313.6
almost,78700,20,14373.2
almost,78800,20,14400.4
almost,78900,20,14402.8
almost,79000,20,14665
almost,79100,20,14538.8
almost,79200,20,14672.2
almost,79300,20,14518.8
almost,79400,20,14470.2
almost,79500,20,14508.2
almost,79600,20,14516.4
almost,79700,20,14523.8
almost,79800,20,14576.8
almost,79900,20,14617.4
almost,80000,20,14560.8
almost,80100,20,14559.8
almost,80200,20,14590.2
almost,80300,20,14595.4
almost,80400,20,14620.2
almost,80500,20,14700.4
almost,80600,20,14688
almost,80700,20,14630.2
almost,80800,20,14712.2
almost,80900,20,14726.8
almost,81000,20,14712.8
almost,81100,20,14743.2
almost,81200,20,14847
almost,81300,20,15021.4
almost,81400,20,15008
almost,81500,20,15044
almost,81600,20,15018.4
almost,81700,20,14990.6
almost,81800,20,15026.8
almost,81900,20,14972
almost,82000,20,15046.6
almost,82100,20,14958.6
almost,82200,20,15077
almost,82300,20,15088.2
almost,82400,20,15169.6
almost,82500,20,15221.8
almost,82600,20,15495
almost,82700,20,15467.2
almost,82800,20,15562.4
almost,82900,20,15542.2
almost,83000,20,15622
almost,83100,20,15568.4
almost,83200,20,15613.6
almost,83300,20,15613.8
almost,83400,20,15687.2
almost,83500,20,15750
almost,83600,20,15769
almost,83700,20,15815.4
almost,83800,20,15886.4
almost,83900,20,15964.8
almost,84000,20,15943.8
almost,84100,20,16054
almost,84200,20,16097.4
almost,84300,20,16123.4
almost,84400,20,16194.6
almost,84500,20,16273.4
almost,84600,20,16282.8
almost,84700,20,16374.6
almost,84800,20,16528
almost,84900,20,16432
almost,85000,20,16488.2
almost,85100,20,16605.6
almost,85200,20,16634.6
almost,85300,20,16746.4
almost,85400,20,16769.2
almost,85500,20,16798.2
almost,85600,20,16864.2
almost,85700,20,16975.2
almost,85800,20,16953.6
almost,85900,20,17129.6
almost,86000,20,17238.2
almost,86100,20,17030.6
almost,86200,20,17120.4
almost,86300,20,17158.6
almost,86400,20,17179.6
almost,86500,20,17179.4
almost,86600,20,17206.2
almost,86700,20,17202
almost,86800,20,17229
almost,86900,20,17279.8
almost,87000,20,17253.8
almost,87100,20,17298
almost,87200,20,17261.6
almost,87300,20,17319.8
almost,87400,20,17334.8
almost,87500,20,17456
almost,87600,20,17383.2
almost,87700,20,17329.2
almost,87800,20,17342.6
almost,87900,20,17543.6
almost,88000,20,17458.8
almost,88100,20,17446.8
almost,88200,20,17505
almost,88300,20,17452.4
almost,88400,20,17452.6
almost,88500,20,17586
almost,88600,20,17630.8
almost,88700,20,17536.8
almost,88800,20,17539.4
almost,88900,20,17564.4
almost,89000,20,17575
almost,89100,20,17596.6
almost,89200,20,17678.4
almost,89300,20,17629.2
almost,89400,20,17649
almost,89500,20,17838.8
almost,89600,20,17908.8
almost,89700,20,17962.4
almost,89800,20,18013.4
almost,89900,20,17944.8
almost,90000,20,17908.2
almost,90100,20,17903
almost,90200,20,17864
almost,90300,20,17896.2
almost,90400,20,17918
almost,90500,20,17894
almost,90600,20,17921.6
almost,90700,20,17921.8
almost,90800,20,17936.8
almost,90900,20,18003.2
almost,91000,20,18079.4
almost,91100,20,18001.2
almost,91200,20,18260.8
almost,91300,20,18261.4
almost,91400,20,19159.8
almost,91500,20,19106
almost,91600,20,18454.6
almost,91700,20,18549.2
almost,91800,20,18954
almost,91900,20,18475.2
almost,92000,20,18692.4
almost,92100,20,18503.2
almost,92200,20,18670
almost,92300,20,18677.4
almost,92400,20,18764.4
almost,92500,20,18773.2
almost,92600,20,18533.2
almost,92700,20,18560.8
almost,92800,20,18832.6
almost,92900,20,18740.2
almost,93000,20,18577.8
almost,93100,20,18634.2
almost,93200,20,18692.4
almost,93300,20,18906
almost,93400,20,18743.8
almost,93500,20,18842.4
almost,93600,20,19176.8
almost,93700,20,19903
almost,93800,20,19954.2
almost,93900,20,20917.2
almost,94000,20,20368.2
almost,94100,20,19318
almost,94200,20,19215.6
almost,94300,20,19436.8
almost,94400,20,19190.2
almost,94500,20,19566.2
almost,94600,20,19549.6
almost,94700,20,19325.6
almost,94800,20,19443.4
almost,94900,20,19527.4
almost,95000,20,19652.2
almost,95100,20,19434
almost,95200,20,19193
almost,95300,20,19394
almost,95400,20,19157.2
almost,95500,20,18923
almost,95600,20,18861.4
almost,95700,20,19045.8
almost,95800,20,18906.4
almost,95900,20,19089
almost,96000,20,19003.8
almost,96100,20,18937.4
almost,96200,20,18912.2
almost,96300,20,18997.2
almost,96400,20,19022
almost,96500,20,19081
almost,96600,20,19031.6
almost,96700,20,19092.4
almost,96800,20,19089.2
almost,96900,20,19086.4
almost,97000,20,19098.6
almost,97100,20,19126.2
almost,97200,20,19203.2
almost,97300,20,19172.4
almost,97400,20,19208.2
almost,97500,20,19205.4
almost,97600,20,19193.6
almost,97700,20,19692.4
almost,97800,20,19290.6
almost,97900,20,19275.4
almost,98000,20,19267
almost,98100,20,19319
almost,98200,20,19326.4
almost,98300,20,19373.4
almost,98400,20,19407.4
almost,98500,20,19380
almost,98600,20,19402.8
almost,98700,20,19429.4
almost,98800,20,19432.4
almost,98900,20,19464.6
almost,99000,20,19505.4
almost,99100,20,19507.4
almost,99200,20,19513.2
almost,99300,20,19534.2
almost,99400,20,19585.4
almost,99500,20,19589.4
almost,99600,20,19607.6
almost,99700,20,19607
almost,99800,20,19655.2
almost,99900,20,19662.6
almost,100000,20,19662
almost,500,30,56.6
almost,600,30,67.4
almost,700,30,78.4
almost,800,30,90.2
almost,900,30,99.6
almost,1000,30,117.6
almost,1100,30,129.6
almost,1200,30,140
almost,1300,30,152.2
almost,1400,30,161.4
almost,1500,30,173.2
almost,1600,30,182.8
almost,1700,30,194.6
almost,1800,30,205
almost,1900,30,216.2
almost,2000,30,248.8
almost,2100,30,261.6
almost,2200,30,273.2
almost,2300,30,286.8
almost,2400,30,299.2
almost,2500,30,307.2
almost,2600,30,318.6
almost,2700,30,331
almost,2800,30,343.2
almost,2900,30,354.4
almost,3000,30,368.4
almost,3100,30,379
almost,3200,30,388.4
almost,3300,30,401.2
almost,3400,30,415
almost,3500,30,425.4
almost,3600,30,438.6
almost,3700,30,448.4
almost,3800,30,464.8
almost,3900,30,495
almost,4000,30,539.4
almost,4100,30,552.8
almost,4200,30,567.6
almost,4300,30,577.8
almost,4400,30,589.2
almost,4500,30,604.6
almost,4600,30,616.8
almost,4700,30,627.6
almost,4800,30,640
almost,4900,30,656.2
almost,5000,30,670.2
almost,5100,30,680.8
almost,5200,30,691.8
almost,5300,30,705.8
almost,5400,30,716.6
almost,5500,30,728.2
almost,5600,30,743.8
almost,5700,30,753
almost,5800,30,775.4
almost,5900,30,782.4
almost,6000,30,793.4
almost,6100,30,804.4
almost,6200,30,819.4
almost,6300,30,829.2
almost,6400,30,841.4
almost,6500,30,857.8
almost,6600,30,868.8
almost,6700,30,882.8
almost,6800,30,893.6
almost,6900,30,906
almost,7000,30,914.8
almost,7100,30,935.6
almost,7200,30,944
almost,7300,30,956.2
almost,7400,30,970.4
almost,7500,30,982.6
almost,7600,30,997.2
almost,7700,30,1018.6
almost,7800,30,1083.2
almost,7900,30,1130.8
almost,8000,30,1163.6
almost,8100,30,1181.4
almost,8200,30,1195
almost,8300,30,1205.8
almost,8400,30,1222.2
almost,8500,30,1233
almost,8600,30,1248.4
almost,8700,30,1260.6
almost,8800,30,1276
almost,8900,30,1291.4
almost,9000,30,1317.4
almost,9100,30,1325.6
almost,9200,30,1333.4
almost,9300,30,1343.8
almost,9400,30,1364
almost,9500,30,1376.8
almost,9600,30,1393.8
almost,9700,30,1402.6
almost,9800,30,1418.4
almost,9900,30,1429.6
almost,10000,30,1445.2
almost,10100,30,1462.6
almost,10200,30,1470.8
almost,10300,30,1481.8
almost,10400,30,1500.8
almost,10500,30,1529.2
almost,10600,30,1539.6
almost,10700,30,1551
almost,10800,30,1560.4
almost,10900,30,1574.8
almost,11000,30,1597
almost,11100,30,1606
almost,11200,30,1614.2
almost,11300,30,1630.2
almost,11400,30,1646.2
almost,11500,30,1647.8
almost,11600,30,1670.4
almost,11700,30,1675.6
almost,11800,30,1693.2
almost,11900,30,1710.6
almost,12000,30,1723.2
almost,12100,30,1737
almost,12200,30,1751.6
almost,12300,30,1768
almost,12400,30,1777.6
almost,12500,30,1795.2
almost,12600,30,1810
almost,12700,30,1816.6
almost,12800,30,1829
almost,12900,30,1844.6
almost,13000,30,1863.8
almost,13100,30,1881.2
almost,13200,30,1886
almost,13300,30,1900.2
almost,13400,30,1912.6
almost,13500,30,1930.6
almost,13600,30,1941.6
almost,13700,30,1975.6
almost,13800,30,1982.4
almost,13900,30,1994.4
almost,14000,30,2003.4
almost,14100,30,2010.2
almost,14200,30,2033.6
almost,14300,30,2039.8
almost,14400,30,2057.2
almost,14500,30,2092.2
almost,14600,30,2127.2
almost,14700,30,2142.4
almost,14800,30,2168.4
almost,14900,30,2174.8
almost,15000,30,2188.2
almost,15100,30,2205.4
almost,15200,30,2223.8
almost,15300,30,2239
almost,15400,30,2263
almost,15500,30,2321.4
almost,15600,30,2395.2
almost,15700,30,2444.4
almost,15800,30,2505.2
almost,15900,30,2534
almost,16000,30,2547.8
almost,16100,30,2571.8
almost,16200,30,2582.2
almost,16300,30,2596.8
almost,16400,30,2616.6
almost,16500,30,2634.8
almost,16600,30,2672.4
almost,16700,30,2673.2
almost,16800,30,2692.2
almost,16900,30,2704.4
almost,17000,30,2730.4
almost,17100,30,2734
almost,17200,30,2754
almost,17300,30,2761.6
almost,17400,30,2778.2
almost,17500,30,2790.8
almost,17600,30,2804.6
almost,17700,30,2816
almost,17800,30,2837.2
almost,17900,30,2852.6
almost,18000,30,2868.8
almost,18100,30,2896
almost,18200,30,2896.8
almost,18300,30,2925.6
almost,18400,30,2930.4
almost,18500,30,2946.6
almost,18600,30,2966.8
almost,18700,30,2976.2
almost,18800,30,2993.8
almost,18900,30,3015
almost,19000,30,3030
almost,19100,30,3045.2
almost,19200,30,3087
almost,19300,30,3100.8
almost,19400,30,3090.4
almost,19500,30,3120
almost,19600,30,3145.6
almost,19700,30,3164.2
almost,19800,30,3155.8
almost,19900,30,3167.6
almost,20000,30,3181.4
almost,20100,30,3211
almost,20200,30,3234.6
almost,20300,30,3268.4
almost,20400,30,3257
almost,20500,30,3275.2
almost,20600,30,3310.4
almost,20700,30,3308.6
almost,20800,30,3296.2
almost,20900,30,3326
almost,21000,30,3326
almost,21100,30,3341
almost,21200,30,3354
almost,21300,30,3395.8
almost,21400,30,3408.2
almost,21500,30,3418.4
almost,21600,30,3424.2
almost,21700,30,3442.6
almost,21800,30,3468.6
almost,21900,30,3476.4
almost,22000,30,3507.6
almost,22100,30,3507.6
almost,22200,30,3519.8
almost,22300,30,3520.6
almost,22400,30,3564.4
almost,22500,30,3577.6
almost,22600,30,3581.4
almost,22700,30,3600.2
almost,22800,30,3624
almost,22900,30,3625.8
almost,23000,30,3641.8
almost,23100,30,3664.4
almost,23200,30,3664.4
almost,23300,30,3683
almost,23400,30,3711.4
almost,23500,30,3711.8
almost,23600,30,3727.4
almost,23700,30,3743.4
almost,23800,30,3758.4
almost,23900,30,3785.4
almost,24000,30,3795.8
almost,24100,30,3804.4
almost,24200,30,3826
almost,24300,30,3843.8
almost,24400,30,3857.4
almost,24500,30,3869.8
almost,24600,30,3887.2
almost,24700,30,3900.4
almost,24800,30,3915.6
almost,24900,30,3933.4
almost,25000,30,3954.6
almost,25100,30,3956.2
almost,25200,30,3991.6
almost,25300,30,3983.2
almost,25400,30,3998.8
almost,25500,30,4027
almost,25600,30,4036.8
almost,25700,30,4073
almost,25800,30,4069.4
almost,25900,30,4090.4
almost,26000,30,4100.6
almost,26100,30,4112
almost,26200,30,4131.6
almost,26300,30,4150.2
almost,26400,30,4155.4
almost,26500,30,4167
almost,26600,30,4183.2
almost,26700,30,4223
almost,26800,30,4215.8
almost,26900,30,4230
almost,27000,30,4265
almost,27100,30,4261.2
almost,27200,30,4304.2
almost,27300,30,4298.8
almost,27400,30,4307.2
almost,27500,30,4334.8
almost,27600,30,4342.2
almost,27700,30,4363.2
almost,27800,30,4378
almost,27900,30,4393.8
almost,28000,30,4402.8
almost,28100,30,4445.6
almost,28200,30,4478.8
almost,28300,30,4455.8
almost,28400,30,4460
almost,28500,30,4480.2
almost,28600,30,4548.2
almost,28700,30,4509.4
almost,28800,30,4529
almost,28900,30,4547.4
almost,29000,30,4582.4
almost,29100,30,4578.2
almost,29200,30,4614
almost,29300,30,4596.4
almost,29400,30,4622
almost,29500,30,4651.4
almost,29600,30,4662.4
almost,29700,30,4658.8
almost,29800,30,4681.2
almost,29900,30,4689.2
almost,30000,30,4706.2
almost,30100,30,4725.6
almost,30200,30,4743
almost,30300,30,4789.6
almost,30400,30,4782.6
almost,30500,30,4798.8
almost,30600,30,4902
almost,30700,30,4936
almost,30800,30,5031.2
almost,30900,30,5120.2
almost,31000,30,5118.2
almost,31100,30,5154.6
almost,31200,30,5169.6
almost,31300,30,5226.6
almost,31400,30,5280.8
almost,31500,30,5354.6
almost,31600,30,5383.2
almost,31700,30,5434.4
almost,31800,30,5448.2
almost,31900,30,5492.8
almost,32000,30,5466
almost,32100,30,5508.2
almost,32200,30,5521.2
almost,32300,30,5573.6
almost,32400,30,5627.6
almost,32500,30,5628.4
almost,32600,30,5668.2
almost,32700,30,5677.6
almost,32800,30,5681.4
almost,32900,30,5630
almost,33000,30,5661.2
almost,33100,30,5640
almost,33200,30,5697.4
almost,33300,30,5691
almost,33400,30,5760.2
almost,33500,30,5893
almost,33600,30,5825.4
almost,33700,30,5855.8
almost,33800,30,5861.2
almost,33900,30,5901
almost,34000,30,5934.6
almost,34100,30,5922.2
almost,34200,30,5966.6
almost,34300,30,5947.4
almost,34400,30,5933.4
almost,34500,30,6041.8
almost,34600,30,6030.4
almost,34700,30,5989.4
almost,34800,30,6046
almost,34900,30,6124.4
almost,35000,30,6422.8
almost,35100,30,6420.6
almost,35200,30,6206
almost,35300,30,6330.2
almost,35400,30,6104
almost,35500,30,6197
almost,35600,30,6136.8
almost,35700,30,6139.4
almost,35800,30,6214
almost,35900,30,6346.2
almost,36000,30,6537.4
almost,36100,30,7388.2
almost,36200,30,6612.6
almost,36300,30,6566
almost,36400,30,6562.8
almost,36500,30,6606.4
almost,36600,30,6640.2
almost,36700,30,6518.2
almost,36800,30,6286.4
almost,36900,30,6269.8
almost,37000,30,6366.8
almost,37100,30,6411.8
almost,37200,30,6407
almost,37300,30,6495.2
almost,37400,30,6439.4
almost,37500,30,6380.6
almost,37600,30,6444.8
almost,37700,30,6408.4
almost,37800,30,6443.2
almost,37900,30,6432.2
almost,38000,30,6444
almost,38100,30,6497.6
almost,38200,30,6498
almost,38300,30,6519.2
almost,38400,30,6562.4
almost,38500,30,6548.6
almost,38600,30,6567.8
almost,38700,30,6578.6
almost,38800,30,6572.8
almost,38900,30,6604.2
almost,39000,30,6630.4
almost,39100,30,6623
almost,39200,30,6648.8
almost,39300,30,6637.8
almost,39400,30,6680.8
almost,39500,30,6686
almost,39600,30,6715
almost,39700,30,6755.6
almost,39800,30,6736.2
almost,39900,30,6735
almost,40000,30,6774.4
almost,40100,30,6787.4
almost,40200,30,6846.8
almost,40300,30,6846
almost,40400,30,6822.2
almost,40500,30,6857.2
almost,40600,30,6868.4
almost,40700,30,6894.4
almost,40800,30,6886
almost,40900,30,6906
almost,41000,30,6934.4
almost,41100,30,6991.2
almost,41200,30,6966.2
almost,41300,30,7003.2
almost,41400,30,7038
almost,41500,30,7036
almost,41600,30,7032.4
almost,41700,30,7055.4
almost,41800,30,7053.8
almost,41900,30,7075.4
almost,42000,30,7157
almost,42100,30,7137.2
almost,42200,30,7146.6
almost,42300,30,7149.8
almost,42400,30,7168
almost,42500,30,7181.8
almost,42600,30,7225.4
almost,42700,30,7245
almost,42800,30,7236.6
almost,42900,30,7717.2
almost,43000,30,7735.2
almost,43100,30,7875.8
almost,43200,30,7795.8
almost,43300,30,7423.2
almost,43400,30,7493.6
almost,43500,30,7349.4
almost,43600,30,7361.6
almost,43700,30,7383.6
almost,43800,30,7401.4
almost,43900,30,7457.6
almost,44000,30,7439.8
almost,44100,30,7436.2
almost,44200,30,7444.2
almost,44300,30,7471.4
almost,44400,30,7491.4
almost,44500,30,7498.2
almost,44600,30,7539
almost,44700,30,7539.4
almost,44800,30,7549.6
almost,44900,30,7575.2
almost,45000,30,7592.2
almost,45100,30,7597
almost,45200,30,7638.8
almost,45300,30,7662.2
almost,45400,30,7646.2
almost,45500,30,7686.4
almost,45600,30,7714
almost,45700,30,7719.8
almost,45800,30,7703
almost,45900,30,7739.6
almost,46000,30,7757.4
almost,46100,30,7753
almost,46200,30,7784
almost,46300,30,7810.2
almost,46400,30,7804.2
almost,46500,30,7875.2
almost,46600,30,7850.2
almost,46700,30,7857.6
almost,46800,30,7887
almost,46900,30,7886
almost,47000,30,7911.4
almost,47100,30,7903.4
almost,47200,30,7950
almost,47300,30,7939
almost,47400,30,7967
almost,47500,30,7976.4
almost,47600,30,7996
almost,47700,30,8025.8
almost,47800,30,8063.4
almost,47900,30,8065.8
almost,48000,30,8082.8
almost,48100,30,8108.6
almost,48200,30,8108.6
almost,48300,30,8192.4
almost,48400,30,8300
almost,48500,30,8309.4
almost,48600,30,8300.4
almost,48700,30,8243.2
almost,48800,30,8225.8
almost,48900,30,8218.8
almost,49000,30,8285.6
almost,49100,30,8265
almost,49200,30,8270.6
almost,49300,30,8301
almost,49400,30,8292
almost,49500,30,8296.4
almost,49600,30,8337
almost,49700,30,8342.4
almost,49800,30,8362.2
almost,49900,30,8381
almost,50000,30,8396.4
almost,50100,30,8405.6
almost,50200,30,8444.8
almost,50300,30,8467.4
almost,50400,30,8478.2
almost,50500,30,8500.6
almost,50600,30,8491.6
almost,50700,30,8517.4
almost,50800,30,8534.8
almost,50900,30,8532.2
almost,51000,30,8550.2
almost,51100,30,8575.6
almost,51200,30,8581
almost,51300,30,8611
almost,51400,30,8655.6
almost,51500,30,8641.6
almost,51600,30,8647.6
almost,51700,30,8675.6
almost,51800,30,8680.6
almost,51900,30,8686.6
almost,52000,30,8712
almost,52100,30,8742
almost,52200,30,8760
almost,52300,30,8780.6
almost,52400,30,8785.8
almost,52500,30,8815.2
almost,52600,30,8839.4
almost,52700,30,8853.4
almost,52800,30,8878.4
almost,52900,30,8896
almost,53000,30,8863.8
almost,53100,30,8897.8
almost,53200,30,8897.8
almost,53300,30,8926.6
almost,53400,30,8948.8
almost,53500,30,8952.8
almost,53600,30,8970
almost,53700,30,9031.4
almost,53800,30,9021.2
almost,53900,30,9033.8
almost,54000,30,9061
almost,54100,30,9049.6
almost,54200,30,9087.6
almost,54300,30,9101.8
almost,54400,30,9124.4
almost,54500,30,9307.6
almost,54600,30,9276.6
almost,54700,30,9476.4
almost,54800,30,9439
almost,54900,30,9280.8
almost,55000,30,9371
almost,55100,30,9402.8
almost,55200,30,9443.4
almost,55300,30,9403.4
almost,55400,30,9402.2
almost,55500,30,9299.2
almost,55600,30,9395.4
almost,55700,30,9454.8
almost,55800,30,9445.6
almost,55900,30,9390.6
almost,56000,30,9476
almost,56100,30,9489.2
almost,56200,30,9576
almost,56300,30,9455.8
almost,56400,30,9457.2
almost,56500,30,9462.4
almost,56600,30,9481.8
almost,56700,30,9483.4
almost,56800,30,9507.4
almost,56900,30,9617.2
almost,57000,30,9799
almost,57100,30,9885.2
almost,57200,30,9566.4
almost,57300,30,9851.4
almost,57400,30,9763
almost,57500,30,9753.6
almost,57600,30,9640.2
almost,57700,30,9637.6
almost,57800,30,9646.4
almost,57900,30,9696.2
almost,58000,30,9740.4
almost,58100,30,9728.8
almost,58200,30,9757.6
almost,58300,30,9761.4
almost,58400,30,9771.8
almost,58500,30,9802.4
almost,58600,30,9817.4
almost,58700,30,9817.2
almost,58800,30,9833
almost,58900,30,9869.8
almost,59000,30,9890.8
almost,59100,30,9890.6
almost,59200,30,9922.6
